"","water_year","lagoslakeid","res_time_yr","total_Pin_ugl","totTNload_gm2yr","TN_removal_gNm2yr","Pret_coef","lake_lon_decdeg","lake_lat_decdeg","Pret_coef.cat","TN_removal_gNm2yr.cat","lake_elevation_m","tmean","tmedian","prec_mean","prec_median","total_precip_mm","mean_annual_temp_k","seasonal_km2","permanent_km2","total_km2","categorical_ts","Pour_long","Pour_lat","lakes1ha_all_pct","lakes1ha_all_ha","lakes1ha_all_n","lakes1ha_all_nperha","lakes1ha_isolated_pct","lakes1ha_isolated_ha","lakes1ha_isolated_n","lakes1ha_isolated_nperha","lakes1ha_headwater_pct","lakes1ha_headwater_ha","lakes1ha_headwater_n","lakes1ha_headwater_nperha","lakes1ha_drainage_pct","lakes1ha_drainage_ha","lakes1ha_drainage_n","lakes1ha_drainage_nperha","lakes1ha_drainagelk_pct","lakes1ha_drainagelk_ha","lakes1ha_drainagelk_n","lakes1ha_drainagelk_nperha","lakes1ha_isolatedperm_pct","lakes1ha_isolatedperm_ha","lakes1ha_isolatedperm_n","lakes1ha_isolatedperm_nperha","lakes1ha_headwaterperm_pct","lakes1ha_headwaterperm_ha","lakes1ha_headwaterperm_n","lakes1ha_headwaterperm_nperha","lakes1ha_drainageperm_pct","lakes1ha_drainageperm_ha","lakes1ha_drainageperm_n","lakes1ha_drainageperm_nperha","lakes1ha_drainagelkperm_pct","lakes1ha_drainagelkperm_ha","lakes1ha_drainagelkperm_n","lakes1ha_drainagelkperm_nperha","lakes1ha_terminal_pct","lakes1ha_terminal_ha","lakes1ha_terminal_n","lakes1ha_terminal_nperha","lakes1ha_terminallk_pct","lakes1ha_terminallk_ha","lakes1ha_terminallk_n","lakes1ha_terminallk_nperha","lakes1ha_terminalperm_pct","lakes1ha_terminalperm_ha","lakes1ha_terminalperm_n","lakes1ha_terminalperm_nperha","lakes1ha_terminallkperm_pct","lakes1ha_terminallkperm_ha","lakes1ha_terminallkperm_n","lakes1ha_terminallkperm_nperha","nlcd_openwater11_pct","nlcd_icesnow12_pct","nlcd_devopen21_pct","nlcd_devlow22_pct","nlcd_devmed23_pct","nlcd_devhi24_pct","nlcd_barren31_pct","nlcd_fordec41_pct","nlcd_forcon42_pct","nlcd_formix43_pct","nlcd_shrub52_pct","nlcd_grass71_pct","nlcd_past81_pct","nlcd_cultcrop82_pct","nlcd_wetwood90_pct","nlcd_wetemerg95_pct","soil_clay_pct","soil_coarse_pct","soil_depthtobedrock_cm","soil_orgcarbon_gperkg","soil_sand_pct","soil_silt_pct","glaciatedlatewisc_pct","elevation_mean_m","elevation_min_m","elevation_max_m","elevation_sd_m","tri_m","topographicwetness","landform_flatplain_pct","landform_smoothplain_pct","landform_escarpment_pct","landform_lowhills_pct","landform_hills_pct","landform_lowmountains_pct","landform_drainagechannel_pct","landform_irregularplain_pct","landform_breaksfoothills_pct","landform_highmountainscanyons_pct","dams_n","dams_npersqkm","roads_mperha","canals_mperha","npdes_cafo_n","npdes_cafo_npersqkm","npdes_majordischarge_n","npdes_majordischarge_npersqkm","npdes_potw_n","npdes_potw_npersqkm","npdes_stormwaterindustrial_n","npdes_stormwaterindustrial_npersqkm","npdes_stormwatermunicipal_n","npdes_stormwatermunicipal_npersqkm","sems_superfundnpl_n","sems_superfundnpl_npersqkm","mines_heavymetal_n","mines_heavymetal_npersqkm","mines_iron_n","mines_iron_npersqkm","mines_peat_n","mines_peat_npersqkm","mines_rareelements_n","mines_rareelements_npersqkm","mines_rockmisc_n","mines_rockmisc_npersqkm","mines_stonegravelclay_n","mines_stonegravelclay_npersqkm","mines_sulfur_n","mines_sulfur_npersqkm","agency_designation_pct","agency_district_pct","agency_federal_pct","agency_joint_pct","agency_local_pct","agency_ngo_pct","agency_private_pct","agency_state_pct","agency_territorial_pct","agency_tribal_pct","agency_unknown_pct","gap_status1_pct","gap_status2_pct","gap_status3_pct","gap_status4_pct","iucn_naturereserve_pct","iucn_wilderness_pct","iucn_nationalpark_pct","iucn_naturalmonument_pct","iucn_habitatspeciesmgt_pct","iucn_other_pct","iucn_unassigned_pct","iucn_protectedlandsea_pct","iucn_protectedsustainable_pct","snowdur","snow_free_days","ann_max_swe","ws_drain_ratio","nws_drain_ratio"
"827",2007,"467587",0.080273971,13.84189034,147.520428,6684.249654,7.270390611,-122.1345013,45.4501448,"Low","Low",319.899993897,9.65916666666667,8.66,169.246666666667,174.925,10470.7797425513,281.759978283502,0.096614082354856,1.13098656883162,1.22760065118648,"oligo",-122.147373,45.447907,"3.0151373239","183.6924106181","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2.8651220521,0,0.9530705124,0.0162539157,0,0,0.0620604055,1.2116555352,77.7661209291,7.9703292157,5.419942077,1.0254743188,2.2533837697,0,0.0103434009,0.0162539157,"18.9821428571","16.7331861618","2012.03477682","319.628039192","41.3489929842","39.6631486634","0","410.535328059","73.7443389893","807.810119629","151.564128751","4.9155832423","10.6101859969","0","0","5.4967787694","0","1.9135291684","49.7694899226","13.744902181","10.4453572906","18.629942668","0",2,0.0328281,20.8076771,0.279035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688911,1.4210927,50.4214786,0,5.8325664,0,1.0570874,0,0,0,0.8685237,0,0.649435,53.1876384,5.8325664,0,0,0,0,0,53.1876384,5.8325664,0.649435,0,69.0769195556641,32,0.0590324215590954,37.6777124945768,143.377177276442
"828",2008,"467587",0.080273971,11.70283948,150.1492622,6910.93013,6.139864905,-122.1345013,45.4501448,"Low","Low",319.899993897,9.02166666666667,8.865,173.44,155.9,9925.66866957721,281.212629581115,0.10832210199956,1.12369838951895,1.23202049151851,"oligo",-122.147373,45.447907,"3.0151373239","183.6924106181","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2.8651220521,0,0.9530705124,0.0162539157,0,0,0.0620604055,1.2116555352,77.7661209291,7.9703292157,5.419942077,1.0254743188,2.2533837697,0,0.0103434009,0.0162539157,"18.9821428571","16.7331861618","2012.03477682","319.628039192","41.3489929842","39.6631486634","0","410.535328059","73.7443389893","807.810119629","151.564128751","4.9155832423","10.6101859969","0","0","5.4967787694","0","1.9135291684","49.7694899226","13.744902181","10.4453572906","18.629942668","0",2,0.0328281,20.8076771,0.279035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688911,1.4210927,50.4214786,0,5.8325664,0,1.0570874,0,0,0,0.8685237,0,0.649435,53.1876384,5.8325664,0,0,0,0,0,53.1876384,5.8325664,0.649435,0,69.0769195556641,32,0.0590324215590954,37.6777124945768,143.377177276442
"829",2009,"467587",0.080273971,13.80470289,153.9157406,7241.897227,7.250948086,-122.1345013,45.4501448,"Low","Low",319.899993897,9.49666666666667,8.37,156.4475,174.645,9710.11816597733,281.645426268899,0.104240760585172,1.12777976364818,1.23202052423335,"oligo",-122.147373,45.447907,"3.0151373239","183.6924106181","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2.8651220521,0,0.9530705124,0.0162539157,0,0,0.0620604055,1.2116555352,77.7661209291,7.9703292157,5.419942077,1.0254743188,2.2533837697,0,0.0103434009,0.0162539157,"18.9821428571","16.7331861618","2012.03477682","319.628039192","41.3489929842","39.6631486634","0","410.535328059","73.7443389893","807.810119629","151.564128751","4.9155832423","10.6101859969","0","0","5.4967787694","0","1.9135291684","49.7694899226","13.744902181","10.4453572906","18.629942668","0",2,0.0328281,20.8076771,0.279035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688911,1.4210927,50.4214786,0,5.8325664,0,1.0570874,0,0,0,0.8685237,0,0.649435,53.1876384,5.8325664,0,0,0,0,0,53.1876384,5.8325664,0.649435,0,69.0769195556641,32,0.0590324215590954,37.6777124945768,143.377177276442
"830",2012,"467587",0.080273971,13.57327157,173.9604338,9125.125851,7.129791437,-122.1345013,45.4501448,"Low","Low",319.899993897,9.665,9.58,223.724166666667,226.8,14320.5347201478,281.874019705817,0.109923128077847,1.06905948557201,1.17898261364986,"oligo",-122.147373,45.447907,"3.0151373239","183.6924106181","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2.8651220521,0,0.9530705124,0.0162539157,0,0,0.0620604055,1.2116555352,77.7661209291,7.9703292157,5.419942077,1.0254743188,2.2533837697,0,0.0103434009,0.0162539157,"18.9821428571","16.7331861618","2012.03477682","319.628039192","41.3489929842","39.6631486634","0","410.535328059","73.7443389893","807.810119629","151.564128751","4.9155832423","10.6101859969","0","0","5.4967787694","0","1.9135291684","49.7694899226","13.744902181","10.4453572906","18.629942668","0",2,0.0328281,20.8076771,0.279035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688911,1.4210927,50.4214786,0,5.8325664,0,1.0570874,0,0,0,0.8685237,0,0.649435,53.1876384,5.8325664,0,0,0,0,0,53.1876384,5.8325664,0.649435,0,69.0769195556641,32,0.0590324215590954,37.6777124945768,143.377177276442
"831",2013,"467587",0.080273971,12.25768826,145.6185868,6522.475298,6.435613855,-122.1345013,45.4501448,"Low","Low",319.899993897,9.75916666666667,9.245,157.348333333333,180.895,8848.14786831725,281.802877760181,0.0761149934429094,1.15653697610294,1.23265196954585,"oligo",-122.147373,45.447907,"3.0151373239","183.6924106181","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2.8651220521,0,0.9530705124,0.0162539157,0,0,0.0620604055,1.2116555352,77.7661209291,7.9703292157,5.419942077,1.0254743188,2.2533837697,0,0.0103434009,0.0162539157,"18.9821428571","16.7331861618","2012.03477682","319.628039192","41.3489929842","39.6631486634","0","410.535328059","73.7443389893","807.810119629","151.564128751","4.9155832423","10.6101859969","0","0","5.4967787694","0","1.9135291684","49.7694899226","13.744902181","10.4453572906","18.629942668","0",2,0.0328281,20.8076771,0.279035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688911,1.4210927,50.4214786,0,5.8325664,0,1.0570874,0,0,0,0.8685237,0,0.649435,53.1876384,5.8325664,0,0,0,0,0,53.1876384,5.8325664,0.649435,0,69.0769195556641,32,0.0590324215590954,37.6777124945768,143.377177276442
"832",2014,"467587",0.080273971,13.60346155,159.5316347,7748.874658,7.145611814,-122.1345013,45.4501448,"Low","Low",319.899993897,10.6966666666667,10.835,192.391666666667,218.825,13267.4801422718,282.763643080954,0.0770395519593482,1.15434974131697,1.23138929327632,"oligo",-122.147373,45.447907,"3.0151373239","183.6924106181","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2.8651220521,0,0.9530705124,0.0162539157,0,0,0.0620604055,1.2116555352,77.7661209291,7.9703292157,5.419942077,1.0254743188,2.2533837697,0,0.0103434009,0.0162539157,"18.9821428571","16.7331861618","2012.03477682","319.628039192","41.3489929842","39.6631486634","0","410.535328059","73.7443389893","807.810119629","151.564128751","4.9155832423","10.6101859969","0","0","5.4967787694","0","1.9135291684","49.7694899226","13.744902181","10.4453572906","18.629942668","0",2,0.0328281,20.8076771,0.279035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688911,1.4210927,50.4214786,0,5.8325664,0,1.0570874,0,0,0,0.8685237,0,0.649435,53.1876384,5.8325664,0,0,0,0,0,53.1876384,5.8325664,0.649435,0,69.0769195556641,32,0.0590324215590954,37.6777124945768,143.377177276442
"833",2001,"467780",0.151506847,9.203536937,16.77086731,110.1812004,4.459646328,-122.0669318,45.48538886,"Low","Low",312.100006103,7.94583333333333,6.805,222.815,200.795,19025.1051547181,281.540509497213,0.161552681995108,1.06526794908064,1.22682063107575,"oligo",-122.080702,45.48446,"2.1180792112","175.6613309233","4","0.0004823097","0","0","0","0","0.0281414825","2.3338930122","1","0.0001205774","0.058912608","4.8858735197","2","0.0002411549","2.0310251268","168.4415648984","1","0.0001205774","0","0","0","0","0.0690136942","5.7235996257","2","0.0002411549","0.0180403963","1.4961669062","1","0.0001205774","2.0310251268","168.4415648984","1","0.0001205774","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1.7915857324,0,0,0,0,0,0.130218224,0.0130218224,93.9307456078,0.3949952796,2.8094581837,0.0444912265,0,0,0.6988378024,0.1595173244,"12.2560512367","24.9310401943","2320.45403048","340.002694346","51.5739399293","36.0950971731","0","736.779907973","311.726928711","1289.03125","239.095301207","6.3490032211","10.307911447","0","0","0.9061018089","0","0.7205408397","70.2006445802","12.5986131759","1.803522403","9.3594348529","4.4111423394",2,0.0241155,12.3157374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9966808,0,0,0,0,0,0,0,0,0.0028485,0,99.9938323,0,0,0.0028485,0,0,0,99.9938323,0,0,0,89.3846130371094,31.3076915740967,0.0972759053111076,109.05199837407,114.24037429093
"834",2005,"467780",0.151506847,12.98814425,26.88467434,268.5815931,6.362367939,-122.0669318,45.48538886,"Low","Low",312.100006103,8.49333333333333,7.95,213.120833333333,225.99,20071.3051063687,281.83523990215,0.208879783069326,1.01667884782332,1.22555863089265,"oligo",-122.080702,45.48446,"2.1180792112","175.6613309233","4","0.0004823097","0","0","0","0","0.0281414825","2.3338930122","1","0.0001205774","0.058912608","4.8858735197","2","0.0002411549","2.0310251268","168.4415648984","1","0.0001205774","0","0","0","0","0.0690136942","5.7235996257","2","0.0002411549","0.0180403963","1.4961669062","1","0.0001205774","2.0310251268","168.4415648984","1","0.0001205774","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1.7915857324,0,0,0,0,0,0.130218224,0.0130218224,93.9307456078,0.3949952796,2.8094581837,0.0444912265,0,0,0.6988378024,0.1595173244,"12.2560512367","24.9310401943","2320.45403048","340.002694346","51.5739399293","36.0950971731","0","736.779907973","311.726928711","1289.03125","239.095301207","6.3490032211","10.307911447","0","0","0.9061018089","0","0.7205408397","70.2006445802","12.5986131759","1.803522403","9.3594348529","4.4111423394",2,0.0241155,12.3157374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9966808,0,0,0,0,0,0,0,0,0.0028485,0,99.9938323,0,0,0.0028485,0,0,0,99.9938323,0,0,0,89.3846130371094,31.3076915740967,0.0972759053111076,109.05199837407,114.24037429093
"835",2008,"467780",0.151506847,15.61281729,58.51152416,1166.174277,7.636618195,-122.0669318,45.48538886,"Low","Low",312.100006103,7.47666666666667,7.4,262.386666666667,217.605,20103.0289297066,280.986910969618,0.144514477893545,1.08230615318221,1.22682063107576,"oligo",-122.080702,45.48446,"2.1180792112","175.6613309233","4","0.0004823097","0","0","0","0","0.0281414825","2.3338930122","1","0.0001205774","0.058912608","4.8858735197","2","0.0002411549","2.0310251268","168.4415648984","1","0.0001205774","0","0","0","0","0.0690136942","5.7235996257","2","0.0002411549","0.0180403963","1.4961669062","1","0.0001205774","2.0310251268","168.4415648984","1","0.0001205774","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1.7915857324,0,0,0,0,0,0.130218224,0.0130218224,93.9307456078,0.3949952796,2.8094581837,0.0444912265,0,0,0.6988378024,0.1595173244,"12.2560512367","24.9310401943","2320.45403048","340.002694346","51.5739399293","36.0950971731","0","736.779907973","311.726928711","1289.03125","239.095301207","6.3490032211","10.307911447","0","0","0.9061018089","0","0.7205408397","70.2006445802","12.5986131759","1.803522403","9.3594348529","4.4111423394",2,0.0241155,12.3157374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9966808,0,0,0,0,0,0,0,0,0.0028485,0,99.9938323,0,0,0.0028485,0,0,0,99.9938323,0,0,0,89.3846130371094,31.3076915740967,0.0972759053111076,109.05199837407,114.24037429093
"836",2012,"467780",0.151506847,14.76640357,55.00170299,1037.620639,7.229064239,-122.0669318,45.48538886,"Low","Low",312.100006103,8.135,7.83,312.7775,307.5,28927.216685815,281.660129154301,0.132515767700195,1.05958835154646,1.19210411924665,"oligo",-122.080702,45.48446,"2.1180792112","175.6613309233","4","0.0004823097","0","0","0","0","0.0281414825","2.3338930122","1","0.0001205774","0.058912608","4.8858735197","2","0.0002411549","2.0310251268","168.4415648984","1","0.0001205774","0","0","0","0","0.0690136942","5.7235996257","2","0.0002411549","0.0180403963","1.4961669062","1","0.0001205774","2.0310251268","168.4415648984","1","0.0001205774","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1.7915857324,0,0,0,0,0,0.130218224,0.0130218224,93.9307456078,0.3949952796,2.8094581837,0.0444912265,0,0,0.6988378024,0.1595173244,"12.2560512367","24.9310401943","2320.45403048","340.002694346","51.5739399293","36.0950971731","0","736.779907973","311.726928711","1289.03125","239.095301207","6.3490032211","10.307911447","0","0","0.9061018089","0","0.7205408397","70.2006445802","12.5986131759","1.803522403","9.3594348529","4.4111423394",2,0.0241155,12.3157374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9966808,0,0,0,0,0,0,0,0,0.0028485,0,99.9938323,0,0,0.0028485,0,0,0,99.9938323,0,0,0,89.3846130371094,31.3076915740967,0.0972759053111076,109.05199837407,114.24037429093
"837",2001,"468740",0.568493151,158.9396442,6350.35298,8130885.696,52.28974757,-122.6931334,45.40995,"High","High",31.3999996185,11.8391666666667,10.605,77.9091666666667,48.465,11298.682485543,282.987404495999,0.0782638535400391,1.18034547140299,1.25860932494303,"eu/mixo",-122.670669,45.410928,"2.7226783935","178.7173179275","2","0.0003046911","0","0","0","0","0","0","0","0","2.7226784125","178.7173191752","2","0.0003046911","0","0","0","0","0","0","0","0","0","0","0","0","2.7226784125","178.7173191752","2","0.0003046911","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",5.9198530319,0,14.3993090306,41.1455834167,13.6658395141,3.5878312609,0.1096776847,1.2174223002,12.5622078118,4.9149312458,0.1521777875,0.1179035111,1.2037125896,0.0301613633,0.4112913176,0.4633882179,"19.1062521699","10.2074412684","1077.77460653","179.94517417","37.0127010763","43.8264523782","0","84.6477736525","2.1523509026","288.436676025","56.2476930057","2.5288990256","11.5025349751","1.28185794","4.7216243265","4.0635582183","0","9.7242977201","3.4260566759","16.5722981588","38.026624258","22.1836827025","0",1,0.0152346,116.6454509,0.093746,0,0,2,0.0304691,2,0.0304691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0241861,1.425302,0,0,5.04565,0.0203084,3.6690848,4.9226955,0,0,0.0006721,0,4.0549307,16.3331094,4.7198588,0,0,0,0,0,16.3331094,4.7198588,4.0549307,0,3.69230771064758,0,0.0118110431358218,10.1772882898967,NA
"838",2002,"468740",0.568493151,167.3644157,26540.26111,121021597.1,54.74622256,-122.6931334,45.40995,"High","High",31.3999996185,12.1608333333333,11.825,86.1475,59.28,11347.2918069278,283.292923692418,0.0871105398803711,1.17529020376383,1.2624007436442,"oligo",-122.670669,45.410928,"2.7226783935","178.7173179275","2","0.0003046911","0","0","0","0","0","0","0","0","2.7226784125","178.7173191752","2","0.0003046911","0","0","0","0","0","0","0","0","0","0","0","0","2.7226784125","178.7173191752","2","0.0003046911","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",5.9198530319,0,14.3993090306,41.1455834167,13.6658395141,3.5878312609,0.1096776847,1.2174223002,12.5622078118,4.9149312458,0.1521777875,0.1179035111,1.2037125896,0.0301613633,0.4112913176,0.4633882179,"19.1062521699","10.2074412684","1077.77460653","179.94517417","37.0127010763","43.8264523782","0","84.6477736525","2.1523509026","288.436676025","56.2476930057","2.5288990256","11.5025349751","1.28185794","4.7216243265","4.0635582183","0","9.7242977201","3.4260566759","16.5722981588","38.026624258","22.1836827025","0",1,0.0152346,116.6454509,0.093746,0,0,2,0.0304691,2,0.0304691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0241861,1.425302,0,0,5.04565,0.0203084,3.6690848,4.9226955,0,0,0.0006721,0,4.0549307,16.3331094,4.7198588,0,0,0,0,0,16.3331094,4.7198588,4.0549307,0,3.69230771064758,0,0.0118110431358218,10.1772882898967,NA
"839",2003,"468740",0.568493151,162.6449829,21505.43488,81352329.48,53.37203771,-122.6931334,45.40995,"High","High",31.3999996185,12.7508333333333,11.81,100.321666666667,95.03,13563.311185949,283.938751727276,0.0763680741821289,1.18603266946208,1.26240074364421,"eu/mixo",-122.670669,45.410928,"2.7226783935","178.7173179275","2","0.0003046911","0","0","0","0","0","0","0","0","2.7226784125","178.7173191752","2","0.0003046911","0","0","0","0","0","0","0","0","0","0","0","0","2.7226784125","178.7173191752","2","0.0003046911","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",5.9198530319,0,14.3993090306,41.1455834167,13.6658395141,3.5878312609,0.1096776847,1.2174223002,12.5622078118,4.9149312458,0.1521777875,0.1179035111,1.2037125896,0.0301613633,0.4112913176,0.4633882179,"19.1062521699","10.2074412684","1077.77460653","179.94517417","37.0127010763","43.8264523782","0","84.6477736525","2.1523509026","288.436676025","56.2476930057","2.5288990256","11.5025349751","1.28185794","4.7216243265","4.0635582183","0","9.7242977201","3.4260566759","16.5722981588","38.026624258","22.1836827025","0",1,0.0152346,116.6454509,0.093746,0,0,2,0.0304691,2,0.0304691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0241861,1.425302,0,0,5.04565,0.0203084,3.6690848,4.9226955,0,0,0.0006721,0,4.0549307,16.3331094,4.7198588,0,0,0,0,0,16.3331094,4.7198588,4.0549307,0,3.69230771064758,0,0.0118110431358218,10.1772882898967,NA
"840",2005,"468740",0.568493151,150.5128869,10103.6755,19540547.56,49.8168445,-122.6931334,45.40995,"High","High",31.3999996185,12.085,11.835,89.905,80.325,12310.8650687423,283.397286977721,0.068875080871582,1.1917192962321,1.26059437710368,"eu/mixo",-122.670669,45.410928,"2.7226783935","178.7173179275","2","0.0003046911","0","0","0","0","0","0","0","0","2.7226784125","178.7173191752","2","0.0003046911","0","0","0","0","0","0","0","0","0","0","0","0","2.7226784125","178.7173191752","2","0.0003046911","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",5.9198530319,0,14.3993090306,41.1455834167,13.6658395141,3.5878312609,0.1096776847,1.2174223002,12.5622078118,4.9149312458,0.1521777875,0.1179035111,1.2037125896,0.0301613633,0.4112913176,0.4633882179,"19.1062521699","10.2074412684","1077.77460653","179.94517417","37.0127010763","43.8264523782","0","84.6477736525","2.1523509026","288.436676025","56.2476930057","2.5288990256","11.5025349751","1.28185794","4.7216243265","4.0635582183","0","9.7242977201","3.4260566759","16.5722981588","38.026624258","22.1836827025","0",1,0.0152346,116.6454509,0.093746,0,0,2,0.0304691,2,0.0304691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0241861,1.425302,0,0,5.04565,0.0203084,3.6690848,4.9226955,0,0,0.0006721,0,4.0549307,16.3331094,4.7198588,0,0,0,0,0,16.3331094,4.7198588,4.0549307,0,3.69230771064758,0,0.0118110431358218,10.1772882898967,NA
"841",2006,"468740",0.568493151,162.275945,27486.93666,129301104.6,53.26438074,-122.6931334,45.40995,"High","High",31.3999996185,12.3291666666667,11.735,114.008333333333,72.31,15486.9549263748,283.473202335294,0.0758250360717774,1.17592294643962,1.2517479825114,"oligo",-122.670669,45.410928,"2.7226783935","178.7173179275","2","0.0003046911","0","0","0","0","0","0","0","0","2.7226784125","178.7173191752","2","0.0003046911","0","0","0","0","0","0","0","0","0","0","0","0","2.7226784125","178.7173191752","2","0.0003046911","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",5.9198530319,0,14.3993090306,41.1455834167,13.6658395141,3.5878312609,0.1096776847,1.2174223002,12.5622078118,4.9149312458,0.1521777875,0.1179035111,1.2037125896,0.0301613633,0.4112913176,0.4633882179,"19.1062521699","10.2074412684","1077.77460653","179.94517417","37.0127010763","43.8264523782","0","84.6477736525","2.1523509026","288.436676025","56.2476930057","2.5288990256","11.5025349751","1.28185794","4.7216243265","4.0635582183","0","9.7242977201","3.4260566759","16.5722981588","38.026624258","22.1836827025","0",1,0.0152346,116.6454509,0.093746,0,0,2,0.0304691,2,0.0304691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0241861,1.425302,0,0,5.04565,0.0203084,3.6690848,4.9226955,0,0,0.0006721,0,4.0549307,16.3331094,4.7198588,0,0,0,0,0,16.3331094,4.7198588,4.0549307,0,3.69230771064758,0,0.0118110431358218,10.1772882898967,NA
"842",2007,"468740",0.568493151,165.6867103,22503.46081,88627398.16,54.25826007,-122.6931334,45.40995,"High","High",31.3999996185,11.735,10.755,83.4991666666667,60.65,12514.7218295228,283.007613266354,0.0972199563232422,1.15570211123454,1.25292206755778,"oligo",-122.670669,45.410928,"2.7226783935","178.7173179275","2","0.0003046911","0","0","0","0","0","0","0","0","2.7226784125","178.7173191752","2","0.0003046911","0","0","0","0","0","0","0","0","0","0","0","0","2.7226784125","178.7173191752","2","0.0003046911","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",5.9198530319,0,14.3993090306,41.1455834167,13.6658395141,3.5878312609,0.1096776847,1.2174223002,12.5622078118,4.9149312458,0.1521777875,0.1179035111,1.2037125896,0.0301613633,0.4112913176,0.4633882179,"19.1062521699","10.2074412684","1077.77460653","179.94517417","37.0127010763","43.8264523782","0","84.6477736525","2.1523509026","288.436676025","56.2476930057","2.5288990256","11.5025349751","1.28185794","4.7216243265","4.0635582183","0","9.7242977201","3.4260566759","16.5722981588","38.026624258","22.1836827025","0",1,0.0152346,116.6454509,0.093746,0,0,2,0.0304691,2,0.0304691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0241861,1.425302,0,0,5.04565,0.0203084,3.6690848,4.9226955,0,0,0.0006721,0,4.0549307,16.3331094,4.7198588,0,0,0,0,0,16.3331094,4.7198588,4.0549307,0,3.69230771064758,0,0.0118110431358218,10.1772882898967,NA
